STYLE NUMBER,SEASON,season_id,FINAL SUPPLIER PRODUCTION,ON FLOOR MONTH,month_id,season_factor,season_name,season_year,SHIP METHOD US RETAIL,SHIP METHOD US WHOLESALE,SQUAD,FABRIC TYPE,CATEGORY,FINAL FABRIC,MAIN FABRIC COMPOSITION,COO,FOB US,FOB EU,US LANDED,EU LANDED,US RETAIL FOR MKUP,EU RETAIL FOR MKUP,EU RETAIL...19,US RETAIL,US WHOLESALE,US ATS,EU RETAIL...23,EU CONCESSIONS,EU WHOLESALE,EU ATS,UK RETAIL,UK CONCESSIONS,UK WHOLESALE,UK ATS,TOTAL,TOTAL LANDED US,TOTAL LANDED EU,TOTAL LANDED UK,TOTAL RETAIL US,TOTAL RETAIL EU,TOTAL RETAIL UK,TOTAL CUSTO $,TOTAL VERBA $
339909,FALL25,7,SHARTEX,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TRICOT,TRICOT,SWEATER,KNIT,65%Acrylic 25%Nylon 10%Wool,CHINA,31.2,28.704,57.884,36.14848,320,320,NA,261,821,0,40,90,76,0,67,55,0,0,1410,62630.488000000005,7446.586879999999,3770.63936,346240,65920,39040,75649.09886720001,467739.51999999996
339912,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,CORE TRICOT,TRICOT,BOTTOMS,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,9.92,14.72,17.2272,20.4864,180,198,NA,159,94,0,25,31,127,0,44,26,0,0,506,4358.4816,3749.0112,1245.8880000000001,45540,36234,13860,10064.558208000002,102673.49399999999
339917,FALL25,7,MAESTRO,OCTOBER,10,FALL25,FALL,25,AIR,AIR,CORE TRICOT,TRICOT,SWEATER,KNIT,47%WOOL 38%VISCOSE 10%NYLON 5%CASHMERE,CHINA,33.155699999999996,33.9179,56.225556499999996,41.988048000000006,298,280,NA,199,502,0,35,94,124,0,63,33,24,0,1074,39414.1151065,10622.976144000002,4321.488,208898,70840,33600,56611.093503460004,328856.44
339937,FALL25,7,H&F,OCTOBER,10,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE TWILL,100% RAYON,CHINA,30.8,28.336000000000002,51.278000000000006,35.736320000000006,348,360,NA,217,158,0,38,33,241,0,70,14,17,0,788,19229.25,11149.731840000002,3086.75392,130500,112320,36360,35395.23780160001,299218.32
339938,FALL25,7,CASCADE,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE,100% VISCOSE,INDIA,39,35.88,56.3614,46.288168,398,390,NA,182,101,0,20,19,55,0,40,13,0,0,430,15950.2762,4351.087792,2087.847974,112634,36660,20670,23407.16425948,178880.96
339940,FALL25,7,GAIA,OCTOBER,10,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,TURKEY,24.5,22.540000000000003,34.870000000000005,23.540000000000003,230,240,NA,821,2004,0,108,0,295,0,180,14,18,0,3440,98507.75000000001,9486.62,4211.38,649750,96720,50880,114322.95980000001,819889.12
339991,FALL25,7,KONCEPTION,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE MARROCAINE,100% VISCOSE,INDIA,36.95,33.99400000000001,53.1435,43.637004000000005,298,340,NA,233,174,0,20,45,145,0,40,39,6,0,702,21629.404500000004,9163.770840000001,3159.8281650000004,121286,71400,28900,35725.6913301,235886.4
339995,FALL25,7,H&F,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,BASIC VISCOSE,100% RAYON,CHINA,28.9,26.588,48.3615,33.77856,248,270,NA,734,64,0,50,0,160,0,100,0,18,0,1126,38592.477,7093.4976,3412.95648,197904,56700,31860,50761.232808,300225.9
339998,FALL25,7,CASCADE,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE DOTS,100% VISCOSE,INDIA,42,38.64,60.3892,49.541104000000004,398,390,NA,262,26,0,35,0,112,0,70,0,0,0,505,17392.0896,7282.542288000001,2948.1146800000006,114624,57330,27300,29162.609777920003,211842.03
340005,FALL25,7,SHARTEX,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TRICOT,CROCHET,SWEATER,KNIT,65%Acrylic 20%Nylon 15%Wool,CHINA,42.949999999999996,39.928,77.80024999999999,48.719359999999995,348,348,NA,345,318,0,20,0,73,0,30,0,3,0,789,51581.565749999994,4530.900479999999,1367.1292799999999,230724,32364,11484,58297.51533719999,280617.804
340010,FALL25,7,ECICO,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,CORE TRICOT,TRICOT,DRESSES,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,12.71,18.86,21.50985,25.1232,270,280,NA,207,131,0,30,12,223,0,57,12,50,0,722,7270.3293,6657.648,2579.8248000000003,91260,74200,33320,17880.937860000002,214528.6
340011,FALL25,7,H&F,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,PAPER COTTON,100% COTTON,CHINA,28,25.76,44.352000000000004,32.351200000000006,248,280,NA,350,0,0,30,0,0,0,45,0,0,0,425,15523.2,970.5360000000002,1244.124,86800,8400,12600,18198.44544,111966.4
340019,FALL25,7,CASCADE,OCTOBER,10,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE,100% VISCOSE,INDIA,29.5,27.14,54.9067,35.487204000000006,298,320,NA,248,94,0,36,0,71,0,54,0,6,0,509,18778.0914,3797.1308280000007,1816.31394,101916,34240,19200,25278.172124520002,163655.84
340025,FALL25,7,JJ,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE,100% VISCOSE,INDIA,47,43.24,63.220000000000006,51.391040000000004,398,440,NA,391,199,0,20,123,140,0,54,71,0,0,998,37299.8,14543.66432,5458.03,234820,124520,55000,60247.833108800005,440521.32
340026,FALL25,7,GAIA,OCTOBER,10,FALL25,FALL,25,AIR,AIR,CORE TECIDO,MALHA ESTAMPA,DRESSES,MOON JERSEY,89% RAYON 11% ELASTANE,TURKEY,38,34.96,51.461999999999996,35.96,320,340,NA,248,80,0,31,0,121,0,54,0,11,0,545,16879.536,5465.92,1966.9,104960,51680,22100,25394.3588,189409.88
340027,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,TURKEY,40.2,36.984,56.662000000000006,37.984,298,320,NA,442,0,0,60,0,0,0,120,0,0,0,622,25044.604000000003,2279.04,3834.4800000000005,131716,19200,38400,32513.581600000005,201431.2
340028,FALL25,7,GAIA,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,MALHA ESTAMPA,DRESSES,MOON JERSEY,89% RAYON 11% ELASTANE,TURKEY,45.5,41.86,60.829499999999996,42.86,320,340,NA,653,485,0,52,0,102,0,90,0,6,0,1388,69223.97099999999,6600.4400000000005,3459.3600000000006,364160,52360,32640,80915.6186,462737.56
340038,FALL25,7,KONCEPTION,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,VISCOSE MARROCAINE,100% VISCOSE,INDIA,23.45,21.574,34.6885,28.655284000000005,248,280,NA,680,1125,0,40,0,94,0,70,0,14,0,2023,62612.74249999999,3839.8080560000008,2062.525836,447640,37520,23520,69479.41686783999,518444.72000000003
340039,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,MANDY COTTON,53% COTTON 47% VISCOSE,TURKEY,41.95,38.594,53.168800000000005,39.594,230,260,NA,816,1771,0,84,84,220,0,156,27,57,0,3215,137547.68560000003,15362.472000000002,7992.3600000000015,595010,100880,62400,164682.84808000003,784318.08
340040,FALL25,7,HS FASHION,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,MANDY COTTON,53% COTTON 47% VISCOSE,CHINA,24.5,22.540000000000003,39.2455,28.7448,248,280,NA,792,1706,0,60,100,325,0,100,31,17,0,3131,98035.259,13941.228000000003,3645.0624000000003,619504,135800,41440,117969.77864000002,820290.6000000001
340041,FALL25,7,H&F,OCTOBER,10,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,VELVET,80% VISCOSE 20% NYLON,CHINA,32.5,29.900000000000002,53.3875,36.988,298,320,NA,677,1755,0,84,0,175,0,156,16,0,0,2863,129838.4,9579.892,5422.816000000001,724736,82880,55040,147330.14308,885058.88
340042,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,CORE TRICOT,TRICOT,TOPS,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,8.06,11.96,15.6617,17.395200000000003,180,198,NA,173,106,0,25,31,132,0,48,26,0,0,541,4369.6143,3270.297600000001,1125.6288,50220,37224,14652,9397.556124000002,109439.424
340043,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,TURKEY,43.6,40.112,60.616,41.112,280,290,NA,276,0,0,35,36,13,0,50,28,0,0,438,16730.016,3453.4080000000004,2696.616,77280,24360,22620,23999.83152,132584.16
340071,FALL25,7,CASCADE,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE,100% VISCOSE,INDIA,27.68,25.465600000000002,40.663168000000006,33.51375616,248,280,NA,474,1312,0,60,52,111,0,100,25,4,0,2138,72624.41804800002,7473.567623679999,3692.0069558400005,442928,62440,36120,85570.21580040322,556922.44
340073,FALL25,7,GAIA,OCTOBER,10,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,TURKEY,32.85,30.222,44.891000000000005,31.222,270,290,NA,474,1198,0,60,70,173,0,100,25,44,0,2144,75057.75200000001,9460.266,4443.7705000000005,451440,87870,49010,91146.34359,609548.87
340074,FALL25,7,H&F,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,PAPER COTTON,100% COTTON,CHINA,27.4,25.208,43.4766,31.73296,248,280,NA,480,0,0,36,0,0,0,60,0,0,0,576,20868.768,1142.38656,1627.7856,119040,10080,16800,24230.0906304,151373.28
340088,FALL25,7,HS FASHION,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,54% VISCOSE 46% RAYON,CHINA,23.3,21.16,39.2655,27.1992,248,280,NA,985,1612,0,72,83,163,0,120,37,12,0,3084,101972.5035,8649.3456,3943.6488,644056,89040,47320,116527.03364400001,801295.04
340090,FALL25,7,H&F,OCTOBER,10,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,CREPE VISCOSE,50% Viscose 50% Rayon,CHINA,30.3,27.876,50.51050000000001,35.22112,298,340,NA,174,173,0,33,0,88,0,58,22,3,0,551,17527.143500000002,4261.75552,2500.84976,103406,41140,28220,25423.561704800002,184129.13999999998
340093,FALL25,7,KONCEPTION,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE MARROCAINE,100% VISCOSE,INDIA,28.5,26.220000000000002,41.905,34.572520000000004,248,270,NA,515,1611,0,52,0,142,0,90,0,0,0,2410,89090.03,6707.068880000001,2662.9083,527248,52380,24300,99862.51586920001,615255.58
340095,FALL25,7,JJ,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,SHEER VISCOSE,100% VISCOSE,INDIA,27,24.84,38.02,31.22464,298,340,NA,112,17,0,20,26,40,0,31,37,12,0,295,4904.580000000001,2685.3190400000003,2142.8672,38442,29240,27200,10617.305113600001,104886.84
340097,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,TURKEY,34.65,31.878,47.65899999999999,32.878,270,310,NA,87,175,0,15,0,121,0,30,4,0,0,432,12486.658,4471.407999999999,941.137,70740,42160,10540,18583.97082,130122.36
340098,FALL25,7,H&F,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,DRESSES,PAPER COTTON,100% COTTON,CHINA,38.4,35.328,60.0256,43.56736,298,340,NA,271,659,0,47,9,139,0,81,12,46,0,1264,55823.808,8495.6352,5159.14624,277140,66300,47260,71790.94047999999,409493.5
340165,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,8.05,13.06875,9.05,75,80,NA,140,0,0,25,0,0,0,35,0,0,0,200,1829.625,226.25000000000003,270.8125,10500,2000,2800,2428.2937500000003,16238
340183,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,SWEATER,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,13.02,19.32,26.0689,25.6384,298,320,NA,145,0,0,20,0,0,0,35,0,0,0,200,3779.9905,512.768,773.864,43210,6400,11200,5344.93082,64416.4
340188,FALL25,7,KONCEPTION,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,TOPS,VISCOSE MARROCAINE,100% VISCOSE,INDIA,26.95,24.794,41.78105,31.909804,248,240,NA,119,36,0,20,0,67,0,30,0,4,0,276,6476.06275,2776.1529480000004,924.672466,38440,20880,8160,10704.14366912,71583.28
340189,FALL25,7,KONCEPTION,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,VISCOSE MARROCAINE,100% VISCOSE,INDIA,16.5,15.180000000000001,27.024,20.69988,198,198,NA,674,0,0,20,0,51,0,30,0,0,0,775,18214.176,1469.69148,534.4209000000001,133452,14058,5940,20510.886883199997,156333.07799999998
340200,FALL25,7,H&F,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,VELVET,80% VISCOSE 20% NYLON,CHINA,30,27.6,49.05,33.912000000000006,270,280,NA,142,265,0,26,37,147,0,45,23,0,0,685,19963.35,7121.520000000002,1963.296,109890,58800,19040,30278.091600000003,198221.59999999998
340201,FALL25,7,MAESTRO,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TRICOT,TRICOT,SWEATER,KNIT,"47% ACRYLIC 22%NYLON 20% WOOL 8% ALPACA 3% SPAX
",CHINA,38.471399999999996,39.3558,64.438313,48.078496,280,280,NA,764,574,0,40,0,157,0,81,0,17,0,1633,86218.46279399999,9471.463712,4032.1904,374640,55160,27440,101784.20576007999,469668.36
340209,FALL25,7,GAIA,OCTOBER,10,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,MANDY COTTON,53% COTTON 47% VISCOSE,TURKEY,51.9,47.748,65.4496,48.748,298,340,NA,308,299,0,40,64,63,0,80,40,9,0,903,39727.9072,8140.915999999999,5284.227000000001,180886,56780,43860,55471.00074,298535.18
340217,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,SWEATER,KNIT,55%ACRYLIC 35%POLYAMIDE 10%WOOL,CHINA,9.92,14.72,20.8144,20.4864,270,260,NA,618,1692,0,70,48,91,0,135,31,6,0,2691,48081.264,4281.6576000000005,3061.3248,623700,54340,44720,56727.99302400001,739779.34
340221,FALL25,7,ECICO,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,ESSENTIAL,TRICOT,SWEATER,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,9.61,14.26,18.28895,19.9712,248,280,NA,646,1259,0,75,106,98,0,154,57,114,0,2509,34840.44975,5571.9648,5644.34,472440,78120,91000,48251.533382,673238.92
340222,FALL25,7,ECICO,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,ESSENTIAL,TRICOT,TOPS,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,8.68,12.88,16.7126,18.425600000000003,180,198,NA,173,7,0,25,27,157,0,48,26,48,0,511,3008.2679999999996,3850.9504000000006,1960.9791999999998,32400,41382,24156,9755.076896,108225.88199999998
340223,FALL25,7,ECICO,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,ESSENTIAL,TRICOT,BOTTOMS,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,8.37,12.42,14.847949999999999,17.9104,180,198,NA,159,49,0,25,26,230,0,44,24,100,0,657,3088.3736,5032.8224,2627.9231999999997,37440,55638,33264,11990.450175999998,140386.338
340224,FALL25,7,ECICO,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,ESSENTIAL,TRICOT,OUTERWEAR,FLEECE,70%POLYESTER 30%WOOL,CHINA,56.5,51.980000000000004,88.7275,63.217600000000004,398,410,NA,172,402,0,30,97,102,0,57,46,18,0,924,50929.58500000001,14476.8304,6500.7976,228452,93890,49610,75160.367016,393890.69
340225,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,DRESSES,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,11.16,16.56,21.1306,22.5472,248,260,NA,242,658,0,40,18,89,0,72,24,0,0,1143,19017.54,3314.4384,1874.2271999999998,223200,38220,24960,25066.773216,296597.22000000003
340226,FALL25,7,ECICO,AUGUST,8,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,SWEATER,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,12.09,17.94,25.49255,25.0928,248,240,NA,823,548,0,50,55,104,0,95,0,9,0,1684,34950.28605,5244.395200000001,2268.9472,340008,50160,24960,43616.30817800001,426431.76
340227,FALL25,7,SHARTEX,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,SWEATER,KNIT,65%Acrylic 25%Nylon 10%Wool,CHINA,19.85,18.400000000000002,38.64575,24.608000000000004,198,220,NA,242,288,0,30,125,54,0,67,57,6,0,869,20482.2475,5143.072000000001,2762.24,104940,45980,28600,29679.107980000004,191426.18
340229,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TRICOT,DRESSES,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,11.78,17.48,22.0823,23.5776,280,290,NA,173,444,0,25,0,13,0,48,0,0,0,703,13624.7791,895.9488000000001,978.5088000000001,172760,11020,13920,15873.424732,202461.22
340230,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TRICOT,TRICOT,OUTERWEAR,FLEECE,70%POLYESTER 30%WOOL,CHINA,36.5,33.58,61.0275,42.6096,348,370,NA,417,1073,0,60,107,329,0,119,57,79,0,2241,90930.975,21134.3616,9301.787999999999,518520,183520,94350,126059.753544,838564.8200000001
340241,FALL25,7,ECICO,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TRICOT,TRICOT,SWEATER,KNIT,30% POLYESTER 24% VISCOSE 24% NYLON 22% ACRYLIC,CHINA,19.53,28.98,38.103350000000006,37.4576,320,310,NA,437,99,0,30,13,282,0,67,23,35,0,986,20423.395600000003,12173.72,4020.7,171520,100750,38750,38919.66040000001,330650.75
340262,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,ARTESANAL,DRESSES,MANDY COTTON,53% COTTON 47% VISCOSE,CHINA,44,40.480000000000004,67.696,48.8376,320,340,NA,103,136,0,20,49,48,0,30,16,4,0,406,16179.344,5713.9992,2072.2799999999997,76480,39780,17000,25101.567128,141469.97999999998
340265,FALL25,7,JAROSNIV,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,COURO,OUTERWEAR,LEATHER,100% LEATHER,INDIA,213.5,196.42000000000002,253.66,210.2768,948,1010,NA,122,105,0,15,12,35,0,22,18,0,0,329,57580.82,13037.1616,7167.648,215196,62620,40400,81109.268544,334822.42
340267,FALL25,7,BE GLOBAL,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,CORE TECIDO,PELO,OUTERWEAR,FAKE FUR,85%ACRYLIC 15%POLYESTER,CHINA,48.12,43.65,78.3642,52.888,398,448,NA,189,571,0,31,0,62,0,54,14,4,0,925,59556.792,4918.584,3225.7152,302480,41664,32256,69111.47832000001,388900.544
340268,FALL25,7,BE GLOBAL,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,CORE TECIDO,PELO,OUTERWEAR,FAKE FUR,85%ACRYLIC 15%POLYESTER,CHINA,104.62,95.63,170.5917,111.1056,910,790,NA,147,0,0,13,0,18,0,22,0,0,0,200,25076.979900000002,3444.2735999999995,2057.7216,133770,24490,17380,31506.276204,182561.19
340272,FALL25,7,JAROSNIV,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,COURO,DRESSES,LEATHER,100% LEATHER,INDIA,145.8,134.13600000000002,174.12800000000001,144.50144000000003,748,680,NA,101,0,0,15,8,44,0,22,10,0,0,200,17586.928,9681.596480000002,3944.7347200000004,75548,45560,21760,33268.0232992,152889.16
340273,FALL25,7,JAROSNIV,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,COURO,OUTERWEAR,LEATHER,100% LEATHER,INDIA,175.5,161.46,234.905,172.91840000000002,748,790,NA,105,90,0,15,52,52,0,22,36,12,0,384,45806.475000000006,20577.289600000004,10315.592000000002,145860,94010,55300,81645.99026400001,318655.91000000003
340279,FALL25,7,H&F,AUGUST,8,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,JUMPSUITS,VISCOSE TWILL,100% VISCOSE,CHINA,31,28.52,50.841,35.9424,298,320,NA,218,0,0,21,0,29,0,36,0,0,0,304,11083.338,1797.12,1106.4384,64964,16000,11520,14480.56872,97050.4
340282,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,MANDY COTTON,53% COTTON 47% VISCOSE,TURKEY,49.6,45.632000000000005,62.226400000000005,46.632000000000005,298,320,NA,174,133,0,20,10,113,0,35,0,0,0,485,19103.504800000002,6668.376,1371.72,91486,45760,11200,28155.270640000006,155634.16
340294,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,TOPS,FLOWERS JACQUARD (BZJAKAR) | FLOWERS JACQUARD (BZJAKAR),71% CO 29% PES | 71% CO 29% PES,TURKEY,32.5,29.900000000000002,43.755,30.900000000000002,230,220,NA,103,162,0,20,11,272,0,30,0,55,0,653,11595.075,9362.7,2212.1250000000005,60950,66660,18700,24676.180500000002,157425.06
340295,FALL25,7,GAIA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,FLOWERS JACQUARD (BZJAKAR) | FLOWERS JACQUARD (BZJAKAR),71% CO 29% PES | 71% CO 29% PES,TURKEY,36.8,33.856,46.4976,34.856,270,280,NA,103,181,0,20,11,282,0,30,0,55,0,682,13205.3184,10909.928,2493.56,76680,87640,23800,28338.767920000002,202521.24
340358,FALL25,7,BE GLOBAL,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,NEWNESS,PUFFER,OUTERWEAR,NYLON,"
100% POLYESTER",CHINA,53.419999999999995,49.1464,81.74531999999999,75.043968,398,390,NA,222,231,0,45,94,313,0,60,46,62,0,1073,37030.62995999999,33919.873536,10982.361599999997,180294,176280,65520,88280.36219423999,455825.88
340360,FALL25,7,BE GLOBAL,AUGUST,8,FALL25,FALL,25,AIR,AIR,NEWNESS,PUFFER,OUTERWEAR,NYLON,"
100% POLYESTER",CHINA,67.42,62.0264,105.48932,77.46956800000001,448,470,NA,350,0,0,45,0,0,0,60,0,0,0,455,36921.262,3486.1305600000005,3968.5804800000005,156800,21150,28200,45880.29893440001,215688.65
340362,FALL25,7,BE GLOBAL,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,NEWNESS,FARMLAB,OUTERWEAR,HYDROPHILIC NYLON,100% POLYESTER,CHINA,65.62,59.75,98.06768000000001,70.92,298,280,NA,143,0,0,21,0,0,0,36,0,0,0,200,14023.678240000001,1489.32,2156.3711999999996,42614,5880,10080,18450.319600000003,61830.68
340365,FALL25,7,BE GLOBAL,OCTOBER,10,FALL25,FALL,25,SEA (CALIFORNIA)+TRUCK,SEA (CALIFORNIA)+TRUCK,NEWNESS,FARMLAB,OUTERWEAR,HYDROPHILIC NYLON,100% POLYESTER,CHINA,65.12,59.29,97.33568000000001,70.4048,348,360,NA,129,0,0,26,0,0,0,45,0,0,0,200,12556.302720000002,1830.5248,2675.808,44892,9360,16200,18030.125152,75677.76000000001
340366,FALL25,7,H&F,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,ESSENTIAL,TECIDO ESTAMPA,BOTTOMS,SHEER POLY,100% POLYESTER,CHINA,20.5,18.86,34.4675,24.1232,248,260,NA,315,846,0,52,7,43,0,90,0,0,0,1353,40016.7675,2460.5664,1861.1280000000002,287928,26520,23400,45118.251276,346579.32
340369,FALL25,7,ECICO,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,ARTESANAL,TOPS,LIGHT COTTON,100% COTTON,CHINA,37.5,34.5,60.3375,41.64,330,340,NA,114,185,0,21,44,307,0,36,34,34,0,775,18040.9125,15490.08,3675.9424,98670,126480,35360,39703.82482,281566.88
340383,FALL25,7,SAIVANA,SEPTEMBER,9,FALL25,FALL,25,AIR,AIR,CORE TECIDO,TECIDO LISO,TOPS,RAAT RAANI,100% ORGANIC COTTON,INDIA,26,23.92,35.604,29.216320000000003,198,198,NA,131,209,0,21,15,37,0,36,7,0,0,456,12105.36,2132.79136,1072.50256,67320,14454,8514,15824.355910400001,93902.094
